,Unnamed: 0,Unnamed: 0.1,Building,ClientMacAddr,Level,lat,lng,localtime,datetime,waiting_time
59667,66555,236953,TPS2,fc:64:3a:34:ac:ba,Level 3,-22.81450565,-43.24713025,34:26.4,34:26.4,7.51345
59674,66606,237117,TPS2,54:dc:1d:c7:34:16,Level 3,-22.81439574,-43.24755945,34:35.4,34:35.4,59.63235
59676,66728,237473,TPS2,fc:64:3a:aa:9f:26,Level 3,-22.81418693,-43.24721747,34:58.1,34:58.1,20.92316667
59683,66885,237941,TPS2,80:ed:2c:6c:0e:fd,Level 3,-22.81425226,-43.24729377,35:24.4,35:24.4,7.8223
59688,67015,238347,TPS2,38:80:df:a3:56:58,Level 3,-22.81435309,-43.24734108,35:48.7,35:48.7,56.63753333
59693,67100,238627,TPS2,00:3d:e8:af:ab:3a,Level 3,-22.81430585,-43.24752794,36:04.5,36:04.5,0
59697,67155,238795,TPS2,30:07:4d:6e:eb:bf,Level 3,-22.8142268,-43.24723168,36:13.7,36:13.7,0
59713,67550,240081,TPS2,00:5b:94:20:e0:8a,Level 3,-22.81448751,-43.24741734,37:19.5,37:19.5,10.9667
59725,67870,241155,TPS2,c0:11:73:c4:53:c6,Level 3,-22.81446086,-43.2471393,38:22.1,38:22.1,0
59734,68104,241915,TPS2,18:89:5b:34:01:f7,Level 3,-22.81430952,-43.24721604,39:06.8,39:06.8,8.632966667
59735,68124,242009,TPS2,24:18:1d:c8:c6:49,Level 3,-22.81426209,-43.2475603,39:11.0,39:11.0,0
59743,68368,242797,TPS2,60:1d:91:86:79:9d,Level 3,-22.81427658,-43.24742967,39:53.9,39:53.9,52.2172
59747,68423,242975,TPS2,a8:96:75:3e:40:be,Level 3,-22.81449893,-43.24730631,40:03.4,40:03.4,41.96471667
59754,68501,243255,TPS2,08:c5:e1:3f:f0:69,Level 3,-22.81425306,-43.2473078,40:20.3,40:20.3,4.02415
59763,68623,243697,TPS2,68:a0:3e:5d:12:fb,Level 3,-22.81442362,-43.24717925,40:43.2,40:43.2,0
59767,68713,244013,TPS2,58:d9:c3:d2:fe:e4,Level 3,-22.81450989,-43.24729957,41:01.8,41:01.8,95.73223333
59779,68868,244521,TPS2,a8:96:8a:86:b0:ef,Level 3,-22.81425305,-43.24730794,41:31.6,41:31.6,0
59780,68895,244611,TPS2,a8:51:5b:02:7f:cb,Level 3,-22.81443227,-43.24715395,41:34.2,41:34.2,0
59799,69333,246189,TPS2,3c:a6:16:a6:6f:35,Level 3,-22.81427836,-43.24721591,42:59.9,42:59.9,10.60446667
59801,69380,246339,TPS2,cc:2d:b7:bd:6c:17,Level 3,-22.81419069,-43.24721718,43:07.5,43:07.5,68.97171667
59803,69392,246387,TPS2,7c:8b:b5:4e:c3:79,Level 3,-22.8142535,-43.24730642,43:10.3,43:10.3,0.760116667
59806,69439,246555,TPS2,e4:58:e7:c5:da:ca,Level 3,-22.81425025,-43.24755448,43:17.8,43:17.8,0
